Start Date,End Date,Group,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
4/1/2022,4/30/2022,By Month,District of Columbia,Male,All Ages,0,291,17,0,0,21
5/1/2022,5/31/2022,By Month,District of Columbia,Male,All Ages,11,288,18,0,0,24
6/1/2022,6/30/2022,By Month,District of Columbia,Male,All Ages,0,284,19,0,0,24
7/1/2022,7/31/2022,By Month,District of Columbia,Male,All Ages,0,294,12,0,0,18
8/1/2022,8/31/2022,By Month,District of Columbia,Male,All Ages,10,222,16,0,0,20
9/1/2022,9/24/2022,By Month,District of Columbia,Male,All Ages,0,64,0,0,0,0
1/1/2020,1/31/2020,By Month,Florida,Male,All Ages,0,10404,601,0,75,676
2/1/2020,2/29/2020,By Month,Florida,Male,All Ages,0,9697,612,0,70,682
3/1/2020,3/31/2020,By Month,Florida,Male,All Ages,126,10491,861,71,49,964
4/1/2020,4/30/2020,By Month,Florida,Male,All Ages,767,10317,1084,407,18,1458
5/1/2020,5/31/2020,By Month,Florida,Male,All Ages,581,10234,899,302,0,1184
6/1/2020,6/30/2020,By Month,Florida,Male,All Ages,573,10190,860,303,0,1130
7/1/2020,7/31/2020,By Month,Florida,Male,All Ages,2722,12751,1953,1395,0,3284
8/1/2020,8/31/2020,By Month,Florida,Male,All Ages,2730,12586,2222,1669,0,3285
9/1/2020,9/30/2020,By Month,Florida,Male,All Ages,1136,10509,1238,707,0,1670
10/1/2020,10/31/2020,By Month,Florida,Male,All Ages,822,10329,1055,507,0,1371
11/1/2020,11/30/2020,By Month,Florida,Male,All Ages,1106,10509,1289,753,0,1645
12/1/2020,12/31/2020,By Month,Florida,Male,All Ages,1832,12357,1857,1255,0,2441
1/1/2021,1/31/2021,By Month,Florida,Male,All Ages,2853,13483,2613,1966,0,3503
2/1/2021,2/28/2021,By Month,Florida,Male,All Ages,1836,11471,1838,1267,0,2408
3/1/2021,3/31/2021,By Month,Florida,Male,All Ages,1064,11176,1338,756,0,1648
4/1/2021,4/30/2021,By Month,Florida,Male,All Ages,859,10852,1130,580,0,1413
5/1/2021,5/31/2021,By Month,Florida,Male,All Ages,718,10844,998,516,0,1202
6/1/2021,6/30/2021,By Month,Florida,Male,All Ages,474,10196,856,333,0,997
7/1/2021,7/31/2021,By Month,Florida,Male,All Ages,1123,11322,1363,748,0,1740
8/1/2021,8/31/2021,By Month,Florida,Male,All Ages,5929,16500,4779,4192,0,6517
9/1/2021,9/30/2021,By Month,Florida,Male,All Ages,4695,14608,3865,3291,0,5272
10/1/2021,10/31/2021,By Month,Florida,Male,All Ages,1440,11558,1576,986,0,2031
11/1/2021,11/30/2021,By Month,Florida,Male,All Ages,471,10364,839,298,0,1016
12/1/2021,12/31/2021,By Month,Florida,Male,All Ages,480,11036,919,294,0,1113
1/1/2022,1/31/2022,By Month,Florida,Male,All Ages,2649,13755,2395,1708,17,3350
2/1/2022,2/28/2022,By Month,Florida,Male,All Ages,1999,11802,1823,1262,0,2566
3/1/2022,3/31/2022,By Month,Florida,Male,All Ages,606,11053,929,345,13,1203
4/1/2022,4/30/2022,By Month,Florida,Male,All Ages,241,9934,647,104,0,789
5/1/2022,5/31/2022,By Month,Florida,Male,All Ages,283,10226,703,140,10,855
6/1/2022,6/30/2022,By Month,Florida,Male,All Ages,550,10215,773,251,29,1101
7/1/2022,7/31/2022,By Month,Florida,Male,All Ages,728,10508,852,311,0,1276
8/1/2022,8/31/2022,By Month,Florida,Male,All Ages,786,10450,849,357,0,1280
9/1/2022,9/24/2022,By Month,Florida,Male,All Ages,281,5183,375,130,0,529
1/1/2020,1/31/2020,By Month,Georgia,Male,All Ages,0,4029,252,0,43,295
2/1/2020,2/29/2020,By Month,Georgia,Male,All Ages,0,3820,194,0,24,219
3/1/2020,3/31/2020,By Month,Georgia,Male,All Ages,128,4145,317,62,13,396
4/1/2020,4/30/2020,By Month,Georgia,Male,All Ages,570,4406,499,262,0,812
5/1/2020,5/31/2020,By Month,Georgia,Male,All Ages,402,4335,383,190,0,599
6/1/2020,6/30/2020,By Month,Georgia,Male,All Ages,258,4094,294,124,0,428
7/1/2020,7/31/2020,By Month,Georgia,Male,All Ages,735,4923,519,338,0,916
8/1/2020,8/31/2020,By Month,Georgia,Male,All Ages,942,5002,668,476,0,1135
9/1/2020,9/30/2020,By Month,Georgia,Male,All Ages,527,4420,457,285,0,700
10/1/2020,10/31/2020,By Month,Georgia,Male,All Ages,414,4502,410,235,0,589
11/1/2020,11/30/2020,By Month,Georgia,Male,All Ages,531,4573,445,287,0,690
12/1/2020,12/31/2020,By Month,Georgia,Male,All Ages,1064,5552,828,593,0,1301
1/1/2021,1/31/2021,By Month,Georgia,Male,All Ages,2204,6793,1485,1268,0,2422
2/1/2021,2/28/2021,By Month,Georgia,Male,All Ages,997,4926,745,564,0,1179
3/1/2021,3/31/2021,By Month,Georgia,Male,All Ages,408,4383,400,233,0,575
4/1/2021,4/30/2021,By Month,Georgia,Male,All Ages,276,4185,310,142,0,445
5/1/2021,5/31/2021,By Month,Georgia,Male,All Ages,202,4269,265,101,0,366
6/1/2021,6/30/2021,By Month,Georgia,Male,All Ages,113,3891,222,61,0,276
7/1/2021,7/31/2021,By Month,Georgia,Male,All Ages,169,4168,273,96,0,346
8/1/2021,8/31/2021,By Month,Georgia,Male,All Ages,1453,5768,1010,809,0,1654
9/1/2021,9/30/2021,By Month,Georgia,Male,All Ages,2051,6299,1442,1239,0,2256
10/1/2021,10/31/2021,By Month,Georgia,Male,All Ages,832,4953,676,498,0,1010
11/1/2021,11/30/2021,By Month,Georgia,Male,All Ages,324,4470,358,172,0,512
12/1/2021,12/31/2021,By Month,Georgia,Male,All Ages,339,4826,386,178,0,553
1/1/2022,1/31/2022,By Month,Georgia,Male,All Ages,1403,6129,923,711,11,1624
2/1/2022,2/28/2022,By Month,Georgia,Male,All Ages,933,4923,681,498,0,1120
3/1/2022,3/31/2022,By Month,Georgia,Male,All Ages,276,4349,317,137,0,458
4/1/2022,4/30/2022,By Month,Georgia,Male,All Ages,91,4032,210,24,0,281
5/1/2022,5/31/2022,By Month,Georgia,Male,All Ages,62,3949,176,21,0,223
6/1/2022,6/30/2022,By Month,Georgia,Male,All Ages,103,3913,215,39,0,279
7/1/2022,7/31/2022,By Month,Georgia,Male,All Ages,226,4038,232,67,0,394
8/1/2022,8/31/2022,By Month,Georgia,Male,All Ages,227,3674,224,80,0,371
9/1/2022,9/24/2022,By Month,Georgia,Male,All Ages,74,1508,86,24,0,136
1/1/2020,1/31/2020,By Month,Hawaii,Male,All Ages,0,537,47,0,0,49
2/1/2020,2/29/2020,By Month,Hawaii,Male,All Ages,0,534,33,0,0,37
3/1/2020,3/31/2020,By Month,Hawaii,Male,All Ages,0,565,41,0,0,49
4/1/2020,4/30/2020,By Month,Hawaii,Male,All Ages,10,514,36,0,0,45
5/1/2020,5/31/2020,By Month,Hawaii,Male,All Ages,0,508,30,0,0,31
6/1/2020,6/30/2020,By Month,Hawaii,Male,All Ages,0,515,20,0,0,21
7/1/2020,7/31/2020,By Month,Hawaii,Male,All Ages,0,527,26,0,0,30
8/1/2020,8/31/2020,By Month,Hawaii,Male,All Ages,51,583,53,27,0,77
9/1/2020,9/30/2020,By Month,Hawaii,Male,All Ages,79,583,62,37,0,104
10/1/2020,10/31/2020,By Month,Hawaii,Male,All Ages,45,562,49,23,0,71
11/1/2020,11/30/2020,By Month,Hawaii,Male,All Ages,21,539,47,12,0,56
12/1/2020,12/31/2020,By Month,Hawaii,Male,All Ages,18,568,45,11,0,52
1/1/2021,1/31/2021,By Month,Hawaii,Male,All Ages,26,530,48,15,0,59
2/1/2021,2/28/2021,By Month,Hawaii,Male,All Ages,19,533,36,13,0,42
3/1/2021,3/31/2021,By Month,Hawaii,Male,All Ages,11,590,37,0,0,43
4/1/2021,4/30/2021,By Month,Hawaii,Male,All Ages,0,545,37,0,0,39
5/1/2021,5/31/2021,By Month,Hawaii,Male,All Ages,10,561,36,0,0,39
6/1/2021,6/30/2021,By Month,Hawaii,Male,All Ages,0,528,28,0,0,32
7/1/2021,7/31/2021,By Month,Hawaii,Male,All Ages,15,584,37,0,0,43
8/1/2021,8/31/2021,By Month,Hawaii,Male,All Ages,99,655,76,50,0,125
9/1/2021,9/30/2021,By Month,Hawaii,Male,All Ages,140,669,132,98,0,174
10/1/2021,10/31/2021,By Month,Hawaii,Male,All Ages,55,636,61,33,0,83
11/1/2021,11/30/2021,By Month,Hawaii,Male,All Ages,24,549,47,16,0,55
12/1/2021,12/31/2021,By Month,Hawaii,Male,All Ages,17,578,48,10,0,55
1/1/2022,1/31/2022,By Month,Hawaii,Male,All Ages,98,727,99,56,0,141
2/1/2022,2/28/2022,By Month,Hawaii,Male,All Ages,74,638,76,39,0,111
3/1/2022,3/31/2022,By Month,Hawaii,Male,All Ages,18,561,39,0,0,48
4/1/2022,4/30/2022,By Month,Hawaii,Male,All Ages,11,578,36,0,0,44
5/1/2022,5/31/2022,By Month,Hawaii,Male,All Ages,27,578,45,0,0,63
6/1/2022,6/30/2022,By Month,Hawaii,Male,All Ages,31,526,34,13,0,53
7/1/2022,7/31/2022,By Month,Hawaii,Male,All Ages,31,550,41,10,0,62
8/1/2022,8/31/2022,By Month,Hawaii,Male,All Ages,25,536,41,11,0,55
9/1/2022,9/24/2022,By Month,Hawaii,Male,All Ages,0,263,17,0,0,22
1/1/2020,1/31/2020,By Month,Idaho,Male,All Ages,0,639,37,0,0,42
2/1/2020,2/29/2020,By Month,Idaho,Male,All Ages,0,624,30,0,0,34
3/1/2020,3/31/2020,By Month,Idaho,Male,All Ages,0,702,33,0,0,47
4/1/2020,4/30/2020,By Month,Idaho,Male,All Ages,27,642,39,0,0,58
5/1/2020,5/31/2020,By Month,Idaho,Male,All Ages,0,624,27,0,0,33
6/1/2020,6/30/2020,By Month,Idaho,Male,All Ages,0,650,25,0,0,29
7/1/2020,7/31/2020,By Month,Idaho,Male,All Ages,77,718,53,33,0,97
8/1/2020,8/31/2020,By Month,Idaho,Male,All Ages,109,800,71,47,0,133
9/1/2020,9/30/2020,By Month,Idaho,Male,All Ages,64,770,49,30,0,83
10/1/2020,10/31/2020,By Month,Idaho,Male,All Ages,99,793,75,47,0,127
11/1/2020,11/30/2020,By Month,Idaho,Male,All Ages,229,928,131,107,0,253
12/1/2020,12/31/2020,By Month,Idaho,Male,All Ages,266,929,153,127,0,292
1/1/2021,1/31/2021,By Month,Idaho,Male,All Ages,161,831,109,82,0,188
2/1/2021,2/28/2021,By Month,Idaho,Male,All Ages,68,677,57,36,0,89
3/1/2021,3/31/2021,By Month,Idaho,Male,All Ages,48,711,49,29,0,68
4/1/2021,4/30/2021,By Month,Idaho,Male,All Ages,53,667,56,33,0,76
5/1/2021,5/31/2021,By Month,Idaho,Male,All Ages,42,724,35,27,0,50
6/1/2021,6/30/2021,By Month,Idaho,Male,All Ages,28,703,51,20,0,59
7/1/2021,7/31/2021,By Month,Idaho,Male,All Ages,37,743,39,17,0,59
8/1/2021,8/31/2021,By Month,Idaho,Male,All Ages,135,810,100,72,0,163
9/1/2021,9/30/2021,By Month,Idaho,Male,All Ages,376,1082,245,219,0,402
10/1/2021,10/31/2021,By Month,Idaho,Male,All Ages,386,1159,261,231,0,416
11/1/2021,11/30/2021,By Month,Idaho,Male,All Ages,175,918,134,109,0,200
12/1/2021,12/31/2021,By Month,Idaho,Male,All Ages,132,839,104,72,0,167
1/1/2022,1/31/2022,By Month,Idaho,Male,All Ages,167,907,114,88,0,194
2/1/2022,2/28/2022,By Month,Idaho,Male,All Ages,174,798,115,85,0,204
3/1/2022,3/31/2022,By Month,Idaho,Male,All Ages,40,758,46,20,0,70
4/1/2022,4/30/2022,By Month,Idaho,Male,All Ages,0,676,32,0,0,38
5/1/2022,5/31/2022,By Month,Idaho,Male,All Ages,0,651,20,0,0,27
6/1/2022,6/30/2022,By Month,Idaho,Male,All Ages,29,798,35,15,0,50
7/1/2022,7/31/2022,By Month,Idaho,Male,All Ages,40,736,36,15,0,62
8/1/2022,8/31/2022,By Month,Idaho,Male,All Ages,41,726,38,18,0,61
9/1/2022,9/24/2022,By Month,Idaho,Male,All Ages,17,371,12,0,0,25
1/1/2020,1/31/2020,By Month,Illinois,Male,All Ages,0,5013,345,0,22,367
2/1/2020,2/29/2020,By Month,Illinois,Male,All Ages,0,4680,303,0,22,325
3/1/2020,3/31/2020,By Month,Illinois,Male,All Ages,126,5066,446,72,36,536
4/1/2020,4/30/2020,By Month,Illinois,Male,All Ages,1404,6528,1086,738,0,1758
5/1/2020,5/31/2020,By Month,Illinois,Male,All Ages,1522,6373,1050,778,0,1795
6/1/2020,6/30/2020,By Month,Illinois,Male,All Ages,601,4966,504,294,0,811
7/1/2020,7/31/2020,By Month,Illinois,Male,All Ages,228,4883,320,101,0,448
8/1/2020,8/31/2020,By Month,Illinois,Male,All Ages,255,4931,351,117,0,489
9/1/2020,9/30/2020,By Month,Illinois,Male,All Ages,299,4732,378,149,0,529
10/1/2020,10/31/2020,By Month,Illinois,Male,All Ages,573,5239,541,283,0,833
11/1/2020,11/30/2020,By Month,Illinois,Male,All Ages,1823,6697,1162,925,0,2060
12/1/2020,12/31/2020,By Month,Illinois,Male,All Ages,2193,7295,1411,1146,0,2460
1/1/2021,1/31/2021,By Month,Illinois,Male,All Ages,1323,6226,1061,784,0,1600
2/1/2021,2/28/2021,By Month,Illinois,Male,All Ages,636,5016,593,363,0,867
3/1/2021,3/31/2021,By Month,Illinois,Male,All Ages,326,4816,413,195,0,544
4/1/2021,4/30/2021,By Month,Illinois,Male,All Ages,414,4953,468,260,0,622
5/1/2021,5/31/2021,By Month,Illinois,Male,All Ages,427,4973,460,257,0,630
6/1/2021,6/30/2021,By Month,Illinois,Male,All Ages,178,4696,277,113,0,342
7/1/2021,7/31/2021,By Month,Illinois,Male,All Ages,115,4755,289,60,0,344
8/1/2021,8/31/2021,By Month,Illinois,Male,All Ages,422,5241,525,276,0,671
9/1/2021,9/30/2021,By Month,Illinois,Male,All Ages,651,5325,644,416,0,879
10/1/2021,10/31/2021,By Month,Illinois,Male,All Ages,480,5315,531,313,0,698
11/1/2021,11/30/2021,By Month,Illinois,Male,All Ages,496,5401,554,284,0,766
12/1/2021,12/31/2021,By Month,Illinois,Male,All Ages,1147,6375,993,706,0,1437
1/1/2022,1/31/2022,By Month,Illinois,Male,All Ages,2163,7576,1547,1270,0,2443
2/1/2022,2/28/2022,By Month,Illinois,Male,All Ages,823,5381,683,471,0,1039
3/1/2022,3/31/2022,By Month,Illinois,Male,All Ages,198,4927,303,91,0,413
4/1/2022,4/30/2022,By Month,Illinois,Male,All Ages,96,4645,242,33,0,312
5/1/2022,5/31/2022,By Month,Illinois,Male,All Ages,150,4730,251,64,0,343
6/1/2022,6/30/2022,By Month,Illinois,Male,All Ages,160,4552,264,62,0,363
7/1/2022,7/31/2022,By Month,Illinois,Male,All Ages,207,4823,277,75,0,409
8/1/2022,8/31/2022,By Month,Illinois,Male,All Ages,202,4774,274,90,0,387
9/1/2022,9/24/2022,By Month,Illinois,Male,All Ages,120,2827,167,45,0,242
1/1/2020,1/31/2020,By Month,Indiana,Male,All Ages,0,3156,215,0,14,229
2/1/2020,2/29/2020,By Month,Indiana,Male,All Ages,0,2911,218,0,24,242
3/1/2020,3/31/2020,By Month,Indiana,Male,All Ages,75,3174,277,45,30,336
4/1/2020,4/30/2020,By Month,Indiana,Male,All Ages,613,3423,536,299,0,853
5/1/2020,5/31/2020,By Month,Indiana,Male,All Ages,448,3400,367,186,0,631
6/1/2020,6/30/2020,By Month,Indiana,Male,All Ages,222,3082,261,96,0,387
7/1/2020,7/31/2020,By Month,Indiana,Male,All Ages,176,3212,244,78,0,342
8/1/2020,8/31/2020,By Month,Indiana,Male,All Ages,197,3130,267,108,0,356
9/1/2020,9/30/2020,By Month,Indiana,Male,All Ages,224,2991,252,116,0,360
10/1/2020,10/31/2020,By Month,Indiana,Male,All Ages,453,3447,426,246,0,633
11/1/2020,11/30/2020,By Month,Indiana,Male,All Ages,1075,4070,726,575,0,1227
12/1/2020,12/31/2020,By Month,Indiana,Male,All Ages,1506,4700,1003,805,0,1706
1/1/2021,1/31/2021,By Month,Indiana,Male,All Ages,1091,4200,813,620,0,1286
2/1/2021,2/28/2021,By Month,Indiana,Male,All Ages,403,3138,364,221,0,546
3/1/2021,3/31/2021,By Month,Indiana,Male,All Ages,180,3085,246,95,0,332
4/1/2021,4/30/2021,By Month,Indiana,Male,All Ages,146,3026,225,88,0,284
5/1/2021,5/31/2021,By Month,Indiana,Male,All Ages,193,3115,235,112,0,316
6/1/2021,6/30/2021,By Month,Indiana,Male,All Ages,112,3001,238,74,0,277
7/1/2021,7/31/2021,By Month,Indiana,Male,All Ages,82,3047,212,55,0,239
8/1/2021,8/31/2021,By Month,Indiana,Male,All Ages,354,3445,392,234,0,512
9/1/2021,9/30/2021,By Month,Indiana,Male,All Ages,755,3866,679,509,0,925
10/1/2021,10/31/2021,By Month,Indiana,Male,All Ages,588,3700,560,403,0,746
11/1/2021,11/30/2021,By Month,Indiana,Male,All Ages,513,3734,491,335,0,669
12/1/2021,12/31/2021,By Month,Indiana,Male,All Ages,1067,4196,907,715,0,1263
1/1/2022,1/31/2022,By Month,Indiana,Male,All Ages,1287,4590,978,796,0,1475
2/1/2022,2/28/2022,By Month,Indiana,Male,All Ages,644,3571,510,373,0,784
3/1/2022,3/31/2022,By Month,Indiana,Male,All Ages,215,3205,241,102,0,361
4/1/2022,4/30/2022,By Month,Indiana,Male,All Ages,65,2909,184,32,0,222
5/1/2022,5/31/2022,By Month,Indiana,Male,All Ages,81,2961,173,24,0,233
6/1/2022,6/30/2022,By Month,Indiana,Male,All Ages,94,2937,189,33,0,251
7/1/2022,7/31/2022,By Month,Indiana,Male,All Ages,133,3024,189,51,0,272
8/1/2022,8/31/2022,By Month,Indiana,Male,All Ages,164,2759,186,59,0,292
9/1/2022,9/24/2022,By Month,Indiana,Male,All Ages,58,1112,83,25,0,118
1/1/2020,1/31/2020,By Month,Iowa,Male,All Ages,0,1396,103,0,0,105
2/1/2020,2/29/2020,By Month,Iowa,Male,All Ages,0,1308,84,0,11,95
3/1/2020,3/31/2020,By Month,Iowa,Male,All Ages,0,1401,103,0,19,126
4/1/2020,4/30/2020,By Month,Iowa,Male,All Ages,87,1377,101,20,0,171
5/1/2020,5/31/2020,By Month,Iowa,Male,All Ages,224,1443,125,71,0,278
6/1/2020,6/30/2020,By Month,Iowa,Male,All Ages,86,1276,90,29,0,147
7/1/2020,7/31/2020,By Month,Iowa,Male,All Ages,97,1364,77,29,0,145
8/1/2020,8/31/2020,By Month,Iowa,Male,All Ages,139,1477,120,44,0,215
9/1/2020,9/30/2020,By Month,Iowa,Male,All Ages,111,1380,106,33,0,184
10/1/2020,10/31/2020,By Month,Iowa,Male,All Ages,281,1645,193,117,0,358
11/1/2020,11/30/2020,By Month,Iowa,Male,All Ages,796,2063,392,310,0,878
12/1/2020,12/31/2020,By Month,Iowa,Male,All Ages,654,1978,364,271,0,747
1/1/2021,1/31/2021,By Month,Iowa,Male,All Ages,354,1676,207,136,0,425
2/1/2021,2/28/2021,By Month,Iowa,Male,All Ages,156,1314,135,69,0,222
3/1/2021,3/31/2021,By Month,Iowa,Male,All Ages,83,1300,102,36,0,149
4/1/2021,4/30/2021,By Month,Iowa,Male,All Ages,74,1347,83,23,0,135
5/1/2021,5/31/2021,By Month,Iowa,Male,All Ages,54,1326,65,25,0,94
6/1/2021,6/30/2021,By Month,Iowa,Male,All Ages,28,1260,82,11,0,100
7/1/2021,7/31/2021,By Month,Iowa,Male,All Ages,35,1313,82,18,0,101
8/1/2021,8/31/2021,By Month,Iowa,Male,All Ages,101,1419,101,43,0,159
9/1/2021,9/30/2021,By Month,Iowa,Male,All Ages,220,1605,170,109,0,282
10/1/2021,10/31/2021,By Month,Iowa,Male,All Ages,262,1607,192,126,0,329
11/1/2021,11/30/2021,By Month,Iowa,Male,All Ages,226,1634,191,111,0,307
12/1/2021,12/31/2021,By Month,Iowa,Male,All Ages,364,1894,275,187,0,452
1/1/2022,1/31/2022,By Month,Iowa,Male,All Ages,411,1899,254,176,0,495
2/1/2022,2/28/2022,By Month,Iowa,Male,All Ages,223,1518,173,95,0,304
3/1/2022,3/31/2022,By Month,Iowa,Male,All Ages,55,1354,85,28,0,114
4/1/2022,4/30/2022,By Month,Iowa,Male,All Ages,29,1291,66,11,0,86
5/1/2022,5/31/2022,By Month,Iowa,Male,All Ages,31,1417,62,0,0,86
6/1/2022,6/30/2022,By Month,Iowa,Male,All Ages,47,1378,79,15,0,112
7/1/2022,7/31/2022,By Month,Iowa,Male,All Ages,71,1351,78,20,0,130
8/1/2022,8/31/2022,By Month,Iowa,Male,All Ages,71,1223,59,19,0,111
9/1/2022,9/24/2022,By Month,Iowa,Male,All Ages,29,673,32,0,0,57
1/1/2020,1/31/2020,By Month,Kansas,Male,All Ages,0,1302,94,0,16,110
2/1/2020,2/29/2020,By Month,Kansas,Male,All Ages,0,1203,72,0,18,90
3/1/2020,3/31/2020,By Month,Kansas,Male,All Ages,10,1208,98,0,18,122
4/1/2020,4/30/2020,By Month,Kansas,Male,All Ages,59,1174,110,34,0,137
5/1/2020,5/31/2020,By Month,Kansas,Male,All Ages,55,1178,63,20,0,98
6/1/2020,6/30/2020,By Month,Kansas,Male,All Ages,40,1150,83,24,0,99
7/1/2020,7/31/2020,By Month,Kansas,Male,All Ages,83,1266,85,34,0,134
8/1/2020,8/31/2020,By Month,Kansas,Male,All Ages,99,1320,90,35,0,154
9/1/2020,9/30/2020,By Month,Kansas,Male,All Ages,135,1282,95,52,0,178
10/1/2020,10/31/2020,By Month,Kansas,Male,All Ages,228,1417,158,108,0,278
11/1/2020,11/30/2020,By Month,Kansas,Male,All Ages,487,1709,289,232,0,544
12/1/2020,12/31/2020,By Month,Kansas,Male,All Ages,694,2027,398,328,0,764
1/1/2021,1/31/2021,By Month,Kansas,Male,All Ages,506,1727,289,220,0,575
2/1/2021,2/28/2021,By Month,Kansas,Male,All Ages,157,1270,139,74,0,223
3/1/2021,3/31/2021,By Month,Kansas,Male,All Ages,70,1217,70,30,0,110
4/1/2021,4/30/2021,By Month,Kansas,Male,All Ages,50,1129,81,24,0,109
5/1/2021,5/31/2021,By Month,Kansas,Male,All Ages,50,1226,68,15,0,103
6/1/2021,6/30/2021,By Month,Kansas,Male,All Ages,31,1153,73,19,0,86
7/1/2021,7/31/2021,By Month,Kansas,Male,All Ages,80,1279,91,39,0,132
8/1/2021,8/31/2021,By Month,Kansas,Male,All Ages,228,1436,185,137,0,278
9/1/2021,9/30/2021,By Month,Kansas,Male,All Ages,268,1454,183,134,0,317
10/1/2021,10/31/2021,By Month,Kansas,Male,All Ages,170,1339,159,98,0,231
11/1/2021,11/30/2021,By Month,Kansas,Male,All Ages,194,1390,165,101,0,259
12/1/2021,12/31/2021,By Month,Kansas,Male,All Ages,324,1645,230,163,0,391
1/1/2022,1/31/2022,By Month,Kansas,Male,All Ages,534,1981,320,246,0,613
2/1/2022,2/28/2022,By Month,Kansas,Male,All Ages,303,1457,225,152,0,382
3/1/2022,3/31/2022,By Month,Kansas,Male,All Ages,80,1304,101,40,0,145
4/1/2022,4/30/2022,By Month,Kansas,Male,All Ages,23,1072,51,10,0,67
5/1/2022,5/31/2022,By Month,Kansas,Male,All Ages,28,1229,59,13,0,74
6/1/2022,6/30/2022,By Month,Kansas,Male,All Ages,27,1133,48,10,0,66
7/1/2022,7/31/2022,By Month,Kansas,Male,All Ages,46,1195,72,21,0,97
8/1/2022,8/31/2022,By Month,Kansas,Male,All Ages,56,1225,62,18,0,100
9/1/2022,9/24/2022,By Month,Kansas,Male,All Ages,23,639,48,13,0,58
1/1/2020,1/31/2020,By Month,Kentucky,Male,All Ages,0,2310,212,0,21,233
2/1/2020,2/29/2020,By Month,Kentucky,Male,All Ages,0,2075,179,0,21,200
3/1/2020,3/31/2020,By Month,Kentucky,Male,All Ages,15,2287,200,0,17,224
4/1/2020,4/30/2020,By Month,Kentucky,Male,All Ages,108,2198,231,57,0,287
5/1/2020,5/31/2020,By Month,Kentucky,Male,All Ages,102,2337,208,51,0,259
6/1/2020,6/30/2020,By Month,Kentucky,Male,All Ages,74,2187,213,39,0,249
7/1/2020,7/31/2020,By Month,Kentucky,Male,All Ages,83,2307,180,36,0,227
8/1/2020,8/31/2020,By Month,Kentucky,Male,All Ages,149,2358,239,81,0,307
9/1/2020,9/30/2020,By Month,Kentucky,Male,All Ages,146,2309,214,77,0,284
10/1/2020,10/31/2020,By Month,Kentucky,Male,All Ages,255,2607,280,128,0,407
11/1/2020,11/30/2020,By Month,Kentucky,Male,All Ages,536,2844,453,300,0,690
12/1/2020,12/31/2020,By Month,Kentucky,Male,All Ages,788,3262,578,416,0,950
1/1/2021,1/31/2021,By Month,Kentucky,Male,All Ages,723,3033,551,408,0,866
2/1/2021,2/28/2021,By Month,Kentucky,Male,All Ages,390,2444,370,231,0,530
3/1/2021,3/31/2021,By Month,Kentucky,Male,All Ages,215,2442,271,131,0,355
4/1/2021,4/30/2021,By Month,Kentucky,Male,All Ages,105,2383,200,54,0,251
5/1/2021,5/31/2021,By Month,Kentucky,Male,All Ages,114,2289,207,68,0,253
6/1/2021,6/30/2021,By Month,Kentucky,Male,All Ages,81,2346,192,47,0,226
7/1/2021,7/31/2021,By Month,Kentucky,Male,All Ages,100,2266,194,49,0,246
8/1/2021,8/31/2021,By Month,Kentucky,Male,All Ages,501,2773,457,306,0,653
9/1/2021,9/30/2021,By Month,Kentucky,Male,All Ages,1015,3323,764,612,0,1169
10/1/2021,10/31/2021,By Month,Kentucky,Male,All Ages,632,2894,564,397,0,799
11/1/2021,11/30/2021,By Month,Kentucky,Male,All Ages,299,2609,325,167,0,458
